,unique_id,osmid,element_type,amenity,collection_times,operator,postal_code,ref,royal_cypher,geometry,created_by,addr:housenumber,addr:postcode,addr:street,fhrs:id,name,source:addr,wifi,post_box:type,source,toilets,toilets:wheelchair,wheelchair,addr:city,addr:country,fhrs:authority,fhrs:local_authority_id,old_name,post_box:apertures,post_box:design,cuisine,denomination,religion,brewery,internet_access,internet_access:fee,access,capacity,capacity:disabled,fee,maxheight,operator:type,parking,supervised,surface,website,historic,layer,start_date,tourism,wikidata,wikipedia,brand,opening_hours,phone,ref:navads,source:postcode,fixme,bus,public_transport,level,note,shop,source:name,addr:housename,email,outdoor_seating,smoking,open,healthcare,old_amenity,disused,ref:pol_id,fuel:diesel,fuel:octane_95,fuel:octane_98,bicycle_parking,covered,food,sport,recycling:cardboard,recycling:clothes,recycling:glass_bottles,recycling_type,brand:wikidata,brand:wikipedia,short_name,dispensing,backrest,information,addr:full,takeaway,brothel:club,cash_in,drive_through,alt_name,real_ale,payment:coins,payment:credit_cards,payment:debit_cards,payment:telephone_cards,atm:count,addr:place,addr:unit,old_website,currency:GBP,contact:website,atm,source:housenumber,ele,name:en,diet:vegetarian,building,fax,old_cuisine,old_opening_hours,telephone,fixme:addr1,contact:fax,booth,official_name,bar,building:level,opening_hours:covid19,toilets:disposal,source:opening_times,delivery,name:it,gluten_free,old_fhrs:id,leisure,buffet,taxi,recycling:cans,recycling:glass,recycling:paper,female,male,old_shop,contact:facebook,gay,lgbtq,payment:american_express,kindergarten,direction,material,halal,note:cuisine,mapillary,survey:date,vending,highway,cyclestreets_id,pedalboat_rental,motor_vehicle,vegetarian,internet_access:ssid,diet:vegan,payment:cash,payment:electronic_purses,payment:maestro,payment:visa,addr:state,description,emergency,diet:gluten_free,toilets:access,office,drink,dog,wheelchair:step_height,changing_table,contact:phone,air_conditioning,indoor,stars,count,addr:village,social_facility,social_facility:for,operator:wikidata,operator:wikipedia,nodes,park_ride,type,cinema:3D,screen,phone:GB,facebook,twitter,source:geometry,service_times,ref:edubase,hgv,fhrs:rating,capacity:charging,payment:cards,payment:contactless,building:use,name:sr,notes,private,maxstay,maxspeed,fuel:lpg,cqc:location:id,designation,source:building,landuse,owner,listed_status,building:levels,recycling:green_waste,lit,smoothness,ref:NPLG:UPRN:1,url,unisex,area,name:pa,name:gu,name:hi,ref:GB:uprn,studio,room,survey_date,construction,recycling:aluminium,recycling:batteries,recycling:beverage_cartons,recycling:books,recycling:cartons,recycling:electrical_appliances,recycling:magazines,recycling:newspaper,recycling:organic,recycling:paper_packaging,recycling:plastic,recycling:plastic_bottles,recycling:plastic_packaging,recycling:scrap_metal,recycling:shoes,recycling:small_appliances,recycling:waste,recycling:wood,charge,animal_training,ways
1446,way/263801515,263801515,way,school,,,,,," -1.1261281,52.6091912,,-1.1269032,52.6092148,,-1.1275748,52.6092316,,-1.1274139,52.6094555,,-1.1279449,52.609563,,-1.1279365,52.6098156,,-1.1279557,52.6099116,,-1.1280308,52.6102536,,-1.1278001,52.6105272,,-1.1275287,52.6105042,,-1.1273696,52.610489,,-1.1262308,52.6103941,,-1.1262475,52.6103301,,-1.1262613,52.6102652,,-1.1262424,52.6102122,,-1.1262049,52.6101772,,-1.1261532,52.6101559,,-1.1260731,52.6101303,,-1.1259795,52.6101184,,-1.1260897,52.6096589,,-1.1261281,52.6091912,,",,18,LE2 6DW,Scott Street,964394,Millgate School,FHRS Open Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q66163223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2694535334, 5189719709, 2694535335, 2694535336, 2694535337, 3648862783, 2694535338, 2694535339, 2694535340, 4623607156, 4623607151, 2694535341, 4623607146, 2694535342, 4623607147, 4623607148, 2694535343, 5189719711, 2694535344, 5189719710, 2694535334]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,way/263806280,263806280,way,university,,,,,," -1.1240713,52.6241605,,-1.1220323,52.6235,,-1.1226337,52.62268,,-1.1231429,52.6219607,,-1.1234424,52.6214298,,-1.1234578,52.621256,,-1.1234625,52.6209793,,-1.1233435,52.6206721,,-1.1233139,52.6206321,,-1.1227413,52.6200972,,-1.1217109,52.6194916,,-1.1219449,52.619356,,-1.1221969,52.61921,,-1.1222406,52.6192376,,-1.1223865,52.6193299,,-1.1227867,52.6195828,,-1.1226476,52.6196794,,-1.1228795,52.6198349,,-1.1227602,52.61991,,-1.122864,52.6200249,,-1.1229579,52.6200852,,-1.1230963,52.6201304,,-1.1236713,52.6197968,,-1.1244026,52.6201679,,-1.1251868,52.6195876,,-1.1263619,52.6201511,,-1.1270952,52.6205297,,-1.1256736,52.6221888,,-1.1248074,52.6232761,,-1.1240713,52.6241605,,",,,LE1 7RH,University Road,,University of Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2694573350, 14654907, 5064767888, 2694573374, 2694573373, 5064767887, 2694573371, 2694573372, 5064767889, 14654923, 14654922, 4806233732, 2694573365, 5899025402, 5064767890, 2694573364, 2694573369, 2694573363, 2694573370, 4838485552, 4838485553, 2694573362, 2694573361, 2694573360, 2694573359, 4806233735, 2694573353, 2694573352, 2694573351, 2694573350]",,site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,way/264170881,264170881,way,fuel,,BP,,,," -1.1384486,52.6054133,,-1.1387989,52.6054873,,-1.138683,52.6056899,,-1.1383327,52.6056159,,-1.1384486,52.6054133,,",,,,,,BP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2698358436, 2698358453, 2698358456, 2698358458, 2698358436]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,way/264280189,264280189,way,place_of_worship,,,,,," -1.0807758,52.5977646,,-1.0804382,52.5978204,,-1.0804151,52.5977689,,-1.0803444,52.5977806,,-1.0803129,52.5977104,,-1.0804823,52.5976824,,-1.0804625,52.5976382,,-1.0806835,52.5976017,,-1.0807051,52.59765,,-1.0807727,52.5976388,,-1.0808037,52.5977081,,-1.0807542,52.5977163,,-1.0807758,52.5977646,,",,,,,,St Peter,,,,Bing,,,,,,,,,,,,anglican,christian,,,,,,,,,,,,,,,,,,Q17542767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2699718607, 2699718627, 2699718642, 2699718644, 2699718618, 2699718646, 2699718633, 2699718631, 2699718616, 2699718614, 2699718629, 2699718625, 2699718607]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,way/264280190,264280190,way,library,,,,,," -1.083162,52.5985106,,-1.0829527,52.5984438,,-1.0830185,52.5983224,,-1.0831459,52.598087,,-1.0831512,52.5980544,,-1.0833926,52.5980739,,-1.083162,52.5985106,,",,,,,,Oadby Library,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q55121847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2699718622, 2699718640, 4121801714, 2699718620, 2699718612, 2699718610, 2699718622]",,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,way/264306499,264306499,way,parking,,,,,," -1.0844162,52.599593,,-1.0840429,52.5996155,,-1.0840345,52.5995536,,-1.0840295,52.5995134,,-1.0840777,52.5995143,,-1.084077,52.5994701,,-1.0841524,52.5994696,,-1.0841546,52.5993773,,-1.0842365,52.599378,,-1.0842419,52.5992705,,-1.0841511,52.5992713,,-1.08414,52.5990945,,-1.0842241,52.5990857,,-1.0844441,52.5990727,,-1.0844655,52.5995321,,-1.0844756,52.5995879,,-1.0844162,52.599593,,",,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2699955417, 2699955382, 2699955345, 2699955411, 2699955420, 2699955386, 2699955422, 2699955395, 2699955427, 2699955416, 2699955429, 2699955428, 1123593834, 1123593797, 1123593853, 2699955380, 2699955417]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,way/264308930,264308930,way,kindergarten,,,,,," -1.0827515,52.5959837,,-1.0824073,52.5955331,,-1.0820881,52.5956422,,-1.0824109,52.596075,,-1.0827515,52.5959837,,",,33-37,LE2 5QF,Wigston Road,225474,Saint Georges Day Nursery,FHRS Open Data,,,survey,,,,Oadby,GB,Oadby and Wigston,08210/3337/0/000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2699994639, 2699994637, 2699994634, 2699994633, 2699994639]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,way/264359277,264359277,way,parking,,,,,," -1.0883224,52.5929277,,-1.0877162,52.5929277,,-1.0876894,52.5924225,,-1.0877859,52.5924177,,-1.0877484,52.5923346,,-1.0877323,52.5920071,,-1.0877296,52.5919337,,-1.0878369,52.5919337,,-1.0878342,52.5918751,,-1.0881561,52.5918702,,-1.0883143,52.5919614,,-1.0883212,52.5921031,,-1.0883285,52.592252,,-1.0883331,52.592346,,-1.0883319,52.5924099,,-1.0883357,52.5924853,,-1.0883378,52.5925516,,-1.0883453,52.5927004,,-1.0883224,52.5929277,,",,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,42,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2700465002, 2700465005, 2700464989, 2700464999, 2700464985, 2700465015, 2700464974, 2700465014, 2700464975, 2700465003, 2700465016, 2700465008, 2700464983, 2700464978, 2700464997, 872455980, 2700465017, 2700464977, 2700465002]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,way/264359279,264359279,way,parking,,,,,," -1.0881373,52.5917284,,-1.0880595,52.5917268,,-1.0880595,52.591792,,-1.0875258,52.5918099,,-1.0874346,52.5916372,,-1.0874426,52.5915068,,-1.0878771,52.5914905,,-1.0878718,52.5914368,,-1.0880676,52.5914253,,-1.0881373,52.5917284,,",,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2700465001, 2700465000, 2700464998, 2700465010, 2700465012, 2700464980, 2700464984, 2700464990, 2700464981, 2700465001]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,way/264485339,264485339,way,scout_hut,,,,,," -1.0990887,52.6164179,,-1.0989606,52.6164003,,-1.098909,52.6165417,,-1.099035,52.6165612,,-1.0990887,52.6164179,,",,,,,,9th Leicester Scouts,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2701615772, 2701615790, 2701615787, 2701615753, 2701615772]",,,,,,,,,,,,,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,way/264495632,264495632,way,place_of_worship,,,,,," -1.089152,52.6349559,,-1.0891264,52.634741,,-1.0888527,52.634753,,-1.0888783,52.6349679,,-1.089152,52.6349559,,",,,,,,St Chad,,,,,,,,,,,,,,,,anglican,christian,,,,,,,,,,,,,,,,,,Q105078949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,church,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2701709154, 2701709151, 2701709150, 2701709149, 2701709154]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1457,way/264768521,264768521,way,library,,,,,," -1.1243952,52.6196236,,-1.1245172,52.6195372,,-1.1249685,52.6197174,,-1.1248628,52.6197988,,-1.1246963,52.6197364,,-1.1246489,52.6197187,,-1.1243952,52.6196236,,",,,,,,WQEIC Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2704157711, 2704157712, 2704157713, 2704157714, 2979054423, 2979055234, 2704157711]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458,way/268315385,268315385,way,parking,,,,,," -1.1213611,52.5974225,,-1.1214008,52.5974705,,-1.1213091,52.5974985,,-1.1213472,52.5975446,,-1.1212961,52.5975602,,-1.1210627,52.5973024,,-1.121015,52.5971323,,-1.1212826,52.597053,,-1.1214257,52.597087,,-1.121631,52.5973389,,-1.1215255,52.5973724,,-1.1213611,52.5974225,,",,,,,,,,,,,,,,,,,,,,,,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2736628838, 2736628842, 2736628844, 2736628845, 687087330, 2736628829, 2736628821, 2736628814, 2736628817, 2736628831, 687087327, 2736628838]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1459,way/271429809,271429809,way,parking,,,,,," -1.1092435,52.6203462,,-1.10835,52.6204958,,-1.1086335,52.621128,,-1.1087321,52.6211205,,-1.1088368,52.6211617,,-1.108917,52.6214086,,-1.1096502,52.6213038,,-1.1095237,52.6210059,,-1.1093751,52.6206559,,-1.1093448,52.6205848,,-1.1092435,52.6203462,,",,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,surface,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2763831153, 2763831154, 2763831156, 2763831157, 2763831158, 2763831159, 2763831160, 3207764108, 3207764130, 3207764112, 2763831153]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1460,way/276522136,276522136,way,parking,,,,,," -1.1254373,52.6242025,,-1.1251731,52.6245019,,-1.1250764,52.6244767,,-1.1250036,52.6243982,,-1.1245313,52.6242542,,-1.124612,52.6241611,,-1.125009,52.6242771,,-1.1255874,52.623551,,-1.1257146,52.6235918,,-1.1252546,52.6241393,,-1.1254373,52.6242025,,",,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2811197025, 2811197026, 2811197027, 3215441032, 3215441025, 3215441051, 3215441031, 2811197028, 3215441045, 3215441036, 2811197025]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1461,way/276522137,276522137,way,parking,,,,,," -1.1263153,52.624232,,-1.1261205,52.6244507,,-1.1258454,52.6247313,,-1.1261418,52.6248303,,-1.1265911,52.6243233,,-1.1263153,52.624232,,",,,,,,,,,,,,,,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2811197029, 3215441047, 2811197030, 2811197031, 2811197032, 2811197029]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1462,way/277455133,277455133,way,recycling,,,,,," -1.1253693,52.6452968,,-1.1254049,52.6452956,,-1.1253614,52.6452081,,-1.1253179,52.6452093,,-1.1253693,52.6452968,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2819402115, 2819402116, 2819402117, 2819402118, 2819402115]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463,way/283441574,283441574,way,pub,,,,,," -1.0717421,52.6131524,,-1.0718081,52.613062,,-1.0715992,52.6130088,,-1.0715368,52.6130977,,-1.0717421,52.6131524,,",,,LE2 2FB,Gartree Road,7302,Cow & Plough,,,,,,,,Oadby,GB,Oadby and Wigston,02930/2005/2/000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2873093095, 2873093096, 2873093097, 2873093098, 2873093095]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,way/288289697,288289697,way,school,,,,,," -1.0808698,52.6482059,,-1.0811161,52.6483151,,-1.081483,52.6484588,,-1.0813233,52.6486065,,-1.0816233,52.6487244,,-1.0818147,52.648768,,-1.0818587,52.6482515,,-1.0817909,52.6482478,,-1.0817984,52.6481857,,-1.0813014,52.6481391,,-1.0812006,52.6481885,,-1.081042,52.6480362,,-1.0809247,52.6480178,,-1.0808698,52.6482059,,",,16,LE5 0TE,Thurmaston Lane,,Darul Arqam,,,,,,,,Leicester,,,,,,,,,muslim,,,,,,,,,,,,,http://www.datrust.org/,,,,,,,,,+44 116 319 1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,educational_institution,,,,,,,,,,,,,,,"[2918499765, 2918499766, 2918499767, 5180936024, 5180936025, 2918499768, 2918499769, 5180936026, 2918499770, 5180936027, 5180936028, 2918499771, 2918499772, 2918499765]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1465,way/288312907,288312907,way,parking,,,,,," -1.111364,52.6220731,,-1.1109709,52.6221536,,-1.1109355,52.6220899,,-1.1113286,52.6220094,,-1.111364,52.6220731,,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2918738541, 2918738542, 2918738543, 2918738544, 2918738541]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1466,way/288379451,288379451,way,fuel,,,,,," -1.1524278,52.6250819,,-1.1529024,52.6252326,,-1.1526058,52.6255803,,-1.152573,52.6256552,,-1.1525964,52.625658,,-1.152548,52.6257746,,-1.1519018,52.6256514,,-1.1524278,52.6250819,,",,153,LE3 0PD,Narborough Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shell,24-Jul,+44 116 254 6188,NVDS353_12038533,,,,,,,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[192130590, 2919391455, 2919391463, 2919391469, 2919391470, 2919391472, 2919391468, 192130590]",,,,,,,,,,,,,,,,,,,,,,,,,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1467,way/289654556,289654556,way,parking,,,,,," -1.1062447,52.6025066,,-1.1056049,52.6026057,,-1.1054654,52.6022737,,-1.1061053,52.6021746,,-1.1062447,52.6025066,,",,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3027804787, 2931982729, 29339954, 3027804788, 3027804787]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1468,way/289654557,289654557,way,toilets,,,,,," -1.1045972,52.5996198,,-1.1045255,52.5996141,,-1.1045421,52.599537,,-1.1046138,52.5995427,,-1.1045972,52.5996198,,",,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2931982732, 2931982733, 2931982734, 2931982735, 2931982732]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1469,way/294335092,294335092,way,university,,,,,," -1.1166573,52.6083724,,-1.1166362,52.6083634,,-1.1166275,52.6083399,,-1.1166197,52.6083187,,-1.1166519,52.6083008,,-1.1166378,52.6081704,,-1.1166036,52.6078529,,-1.1164511,52.6073454,,-1.1164292,52.6072377,,-1.1163994,52.6071832,,-1.116317,52.6072004,,-1.1163271,52.6072486,,-1.1157062,52.6073148,,-1.1156529,52.6072068,,-1.1156112,52.6072225,,-1.1155388,52.6072176,,-1.115225,52.6073153,,-1.1151686,52.6073658,,-1.1148954,52.6073307,,-1.1147372,52.6072688,,-1.1145571,52.6072535,,-1.1144257,52.6073039,,-1.1144525,52.6073968,,-1.1144096,52.6074913,,-1.1141789,52.6075678,,-1.1140045,52.6076981,,-1.1138977,52.6077982,,-1.1136697,52.6078015,,-1.1136639,52.6080972,,-1.1136559,52.6085923,,-1.1136536,52.6086322,,-1.112975,52.6086338,,-1.1131892,52.6089246,,-1.1133018,52.6090956,,-1.1133581,52.6092862,,-1.1139139,52.6093028,,-1.1138897,52.6094942,,-1.113908,52.6095734,,-1.1138531,52.6099333,,-1.1145915,52.6099416,,-1.1145944,52.6100476,,-1.1146056,52.6101791,,-1.1146398,52.6101761,,-1.1155794,52.6101779,,-1.1158801,52.6101417,,-1.1160659,52.6100635,,-1.1162338,52.6099397,,-1.1163515,52.6097764,,-1.1164105,52.6096201,,-1.1164753,52.6094465,,-1.1165312,52.6092748,,-1.1165714,52.6090028,,-1.1166026,52.6088334,,-1.1166147,52.6087673,,-1.1166385,52.6085923,,-1.1166454,52.6085489,,-1.1166501,52.6085015,,-1.1166577,52.6084546,,-1.1166573,52.6083724,,",,,,,,University of Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2979203505, 2979203485, 3215396575, 2979203489, 2979203486, 3215396577, 2979203506, 2979203518, 2931982766, 2979203504, 2979203495, 2979203512, 2931982767, 2979203477, 2979203487, 5103965360, 5103965359, 5103965358, 5103965357, 5103965356, 5103965354, 5103965353, 5103965352, 5103965351, 5103965350, 2979203509, 5103965349, 5103965348, 2979203471, 2979203492, 4823523010, 330609974, 2979203513, 2979203497, 4823523011, 4823522990, 2979241047, 2979203511, 4823522989, 4823522988, 2979203472, 2979203510, 2979203503, 2979203520, 2647706610, 2647706609, 2647706608, 2979203475, 2979203470, 2979203474, 2979203476, 2979203494, 3215395055, 2979203496, 2979203502, 3215396583, 3215396578, 2979203515, 2979203505]",,site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
