,unique_id,osmid,element_type,geometry,amenity,building,name,drive_through,fee,operator,note,level,addr:housenumber,addr:postcode,addr:street,opening_hours,phone,addr:city,addr:housename,building:levels,description,source,access,alt_name,brand,brand:wikidata,shop,office,website,ref,wheelchair,leisure,bus,public_transport,ref:NPLG:UPRN:1,parking,emergency,tourism,wikidata,historic,addr:unit,indoor,sport,nodes,brand:wikipedia,service:bicycle:retail,shop_1,denomination,postal_code,religion,fhrs:id,source:postcode,old_name,old_shop,cuisine,fixme,park_ride,supervised,source:addr,cinema:3D,screen,wikipedia,layer,addr:country,contact:facebook,contact:phone,contact:twitter,contact:website,fhrs:authority,fhrs:local_authority_id,opening_hours:covid19,disused:amenity,phone:GB,facebook,food,internet_access,internet_access:fee,internet_access:ssid,twitter,source:geometry,outdoor_seating,height,source:name,second_hand,ref:GB:uprn,email,addr:flats,addr:interpolation,building:use,listed_status,old_amenity,old_denomination,old_religion,telecom,fax,smoking,stars,service_times,area,self_checkout,owner,man_made,HE_ref,notes,fhrs:rating,gay,lgbtq,female,male,residential,healthcare,name:en,club,product,name:sr,social_facility,social_facility:for,other_fhrs:id,cqc:location:id,pool,toilets,toilets:wheelchair,type,source:building,roof:levels,roof:shape,start_date,official_name,landuse,surface,building:colour,building:material,roof:colour,roof:material,craft,capacity,addr:source,brewery,unisex,power,building:min_level,source:addr:postcode,name:pa,name:gu,name:hi,substation,air_conditioning,name:it,butcher,delivery,takeaway,atm,diet:vegetarian,food_hall,disused,disused:shop,architect,wikimedia_commons,studio,abandoned:building,room,cyclestreets_id,gift,building:levels:underground,bar,restaurant,survey_date,add,information,gay:men,gay:transgender,government,dispensing,beauty,opening_date,rooms,material,number_of_apartments,roof:orientation,construction,operator:type,animal_training,ways,service:vehicle:car_repair,service:vehicle:used_car_sales
3468,way/464283711,464283711,way,"-1.128076,52.6311415,,-1.1280035,52.6311957,,-1.1279736,52.6311809,,-1.1279599,52.6311912,,-1.1278919,52.6311568,,-1.1277339,52.6310797,,-1.1278202,52.6310153,,-1.128076,52.6311415,,",,yes,0,,,,,,27,,East Street,,,Leicester,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[4594181512, 1333668389, 4594181514, 4594181515, 4594181523, 1333668390, 4594181513, 4594181512]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,way/464283716,464283716,way,"-1.127016,52.6314733,,-1.1269215,52.6315422,,-1.1269568,52.63156,,-1.1268394,52.6316458,,-1.1269909,52.6317224,,-1.1272029,52.6315678,,-1.1270683,52.6314997,,-1.127016,52.6314733,,",,yes,YMCA,,,,,,7,LE1 6EY,East Street,,,Leicester,,,,,,,,,,,,,,,,,,,,,Q26538393,,,,,"[4594181550, 4594181551, 4594181552, 4594181554, 4594181555, 4594181553, 4594240546, 4594181550]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,residential_home,juvenile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,way/464295846,464295846,way,"-1.1578608,52.6299938,,-1.1578654,52.6300703,,-1.1578411,52.6300708,,-1.1578458,52.6301514,,-1.1580004,52.6301481,,-1.1580025,52.6301825,,-1.1581046,52.6301803,,-1.1580978,52.6300652,,-1.1580708,52.6300658,,-1.1580674,52.6300089,,-1.1580778,52.6300021,,-1.1580536,52.6299884,,-1.1580432,52.6299953,,-1.1579426,52.6299975,,-1.1579422,52.629992,,-1.1578608,52.6299938,,",,yes,0,,,,,,55,,Westcotes Drive,,,Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,"[4594266494, 4594266495, 4594266496, 4594266497, 4594266498, 4594266499, 4594266500, 4594266501, 4594266502, 4594266503, 4594266504, 4594266505, 4594266506, 4594266507, 4594266508, 4594266494]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,political,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,way/464742252,464742252,way,"-1.1598449,52.6327606,,-1.1604296,52.6320095,,-1.1604619,52.6320188,,-1.1606372,52.632069,,-1.1606129,52.6321003,,-1.1605361,52.6320783,,-1.1605174,52.6321023,,-1.1605945,52.6321244,,-1.1605641,52.6321635,,-1.1604871,52.6321414,,-1.1604727,52.63216,,-1.1605498,52.6321821,,-1.1605133,52.6322292,,-1.1604362,52.6322071,,-1.1604202,52.6322277,,-1.1604976,52.6322498,,-1.1604663,52.6322901,,-1.1603891,52.632268,,-1.160364,52.6323003,,-1.1604415,52.6323225,,-1.1604166,52.6323546,,-1.1603393,52.6323325,,-1.1603103,52.6323698,,-1.160388,52.6323921,,-1.1603628,52.6324246,,-1.1602854,52.6324025,,-1.1602647,52.632429,,-1.1603426,52.6324513,,-1.1603124,52.6324903,,-1.1602348,52.6324681,,-1.1602115,52.6324981,,-1.1602896,52.6325204,,-1.1602612,52.632557,,-1.1601835,52.6325347,,-1.1601602,52.6325647,,-1.1602384,52.6325871,,-1.160209,52.6326249,,-1.1601312,52.6326027,,-1.1601104,52.6326294,,-1.1601887,52.6326519,,-1.1601547,52.6326956,,-1.1600767,52.6326733,,-1.1600544,52.6327019,,-1.1601329,52.6327244,,-1.1601049,52.6327604,,-1.1600266,52.632738,,-1.1600032,52.6327681,,-1.1600818,52.6327906,,-1.1600576,52.6328216,,-1.1598449,52.6327606,,",,residential,0,,,,,,,,Minehead Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4598249494, 4598249495, 6150470745, 4598249496, 4598249517, 4598249516, 4598249515, 4598249514, 4598249513, 4598249512, 4598249511, 4598249510, 4598249509, 4598249508, 4598249507, 4598249506, 4598249505, 4598249504, 4598249503, 4598249502, 4598249501, 4598249500, 4598249498, 4598249499, 4598249519, 4598249520, 4598249521, 4598249522, 4598249523, 4598249524, 4598249525, 4598249526, 4598249527, 4598249528, 4598249529, 4598249530, 4598249531, 4598249532, 4598249533, 4598249534, 4598249535, 4598249536, 4598249518, 4598249538, 4598249539, 4598249540, 4598249541, 4598249537, 4598249497, 4598249494]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,way/465062533,465062533,way,"-1.1326811,52.6340299,,-1.1329093,52.6339294,,-1.1329903,52.634004,,-1.1331333,52.63414,,-1.133036,52.6341767,,-1.1329333,52.6340819,,-1.1328124,52.6341325,,-1.1326811,52.6340299,,",bank,yes,TSB,,,,,,17,LE1 5PD,Horsefair Street,,,Leicester,,4,,,,,TSB,Q7671560,,,,,no,,,,,,,,,,,,,"[4600839305, 4600839306, 4600839335, 4600839307, 4600839325, 4600839326, 4600839330, 4600839305]",en:TSB Bank (United Kingdom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465059332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3473,way/465062535,465062535,way,"-1.1325788,52.6340793,,-1.1327779,52.6342422,,-1.1326854,52.634284,,-1.1324863,52.6341199,,-1.1325788,52.6340793,,",,yes,Betfred,,,,,,11,LE1 5BP,Horsefair Street,,,Leicester,,4,,,,,Betfred,Q4897425,bookmaker,,,,,,,,,,,,,,,,,"[4600839312, 4600839313, 4600839317, 4600839316, 4600839312]",en:Betfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,way/465062536,465062536,way,"-1.1324863,52.6341199,,-1.1326854,52.634284,,-1.1325563,52.6343417,,-1.1323572,52.6341776,,-1.1324863,52.6341199,,",bank,yes,Nationwide Building Society,,,,,,9,LE1 5BP,Horsefair Street,"Mo-Fr 09:00-17:00, Sa 09:00-15:00",,Leicester,,4,,,,,,,,,,,limited,,,,,,,,,,,,,"[4600839316, 4600839317, 4600839319, 4600839318, 4600839316]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475,way/465062539,465062539,way,"-1.1329093,52.6339294,,-1.133015,52.6338882,,-1.1330949,52.6339627,,-1.1329903,52.634004,,-1.1329093,52.6339294,,",fast_food,yes,Frank's Baguettes,no,,,,,23,LE1 5BP,Horsefair Street,,,Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,"[4600839306, 4600839333, 4600839334, 4600839335, 4600839306]",,,,,,,,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476,way/465062540,465062540,way,"-1.133015,52.6338882,,-1.1331292,52.6338415,,-1.1333524,52.6340574,,-1.1331333,52.63414,,-1.1329903,52.634004,,-1.1330949,52.6339627,,-1.133015,52.6338882,,",bank,yes,State Bank of India,,,,,,25,LE1 5BP,Horsefair Street,Mo-Fr 09:00-17:00; We 10:00-17:00; Sa 09:45-14:30; Su 10:00-13:00,,Leicester,,,,,,,State Bank of India,Q1340361,,,,,,,,,,,,,,,,,,"[4600839333, 4600839336, 4600839337, 4600839307, 4600839335, 4600839334, 4600839333]",en:State Bank of India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477,way/465062541,465062541,way,"-1.1331292,52.6338415,,-1.1332643,52.6337856,,-1.1334882,52.6340061,,-1.1333524,52.6340574,,-1.1331292,52.6338415,,",bank,yes,Yorkshire Bank,,,Clydesdale Bank plc,,,29,LE1 5BP,Horsefair Street,Mo-Fr 09:15-16:30; Sa 09:15-16:00,,Leicester,,,,,,,Yorkshire Bank,Q8055678,,,,,,,,,,,,,,,,,,"[4600839336, 4600839338, 4600839339, 4600839337, 4600839336]",en:Yorkshire Bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,way/465062542,465062542,way,"-1.1332643,52.6337856,,-1.1334669,52.6337109,,-1.133585,52.6338231,,-1.1336752,52.6339093,,-1.1337615,52.633992,,-1.1335514,52.6340679,,-1.1334882,52.6340061,,-1.1332643,52.6337856,,",,office,Permanent House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4600839338, 4600839340, 4600839347, 4600839353, 4600839341, 4600839342, 4600839339, 4600839338]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479,way/465062543,465062543,way,"-1.1341765,52.6336375,,-1.1341308,52.633863,,-1.1338813,52.6338444,,-1.1339309,52.6336194,,-1.1341765,52.6336375,,",,yes,The City Rooms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7723185,,,,,"[4600839343, 4600839344, 4600839345, 4600839346, 4600839343]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,way/465062544,465062544,way,"-1.133585,52.6338231,,-1.1336626,52.633793,,-1.1335445,52.6336808,,-1.1334669,52.6337109,,-1.133585,52.6338231,,",,yes,Holland & Barrett,,,,,,33,LE1 5BP,Horsefair Street,Mo-Sa 09:00-17:30; Su 11:00-16:00,,,,,,,,,Holland & Barrett,Q5880870,health_food,,,,,,,,,,,,,,,,,"[4600839347, 4600839348, 4600839349, 4600839340, 4600839347]",en:Holland & Barrett,,,,,,696689,,,,,,,,FHRS Open Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,way/465062545,465062545,way,"-1.1335445,52.6336808,,-1.1336657,52.6336337,,-1.1337042,52.6336385,,-1.1338048,52.6337381,,-1.1336626,52.633793,,-1.1335445,52.6336808,,",bank,yes,Yorkshire Building Society,,,,,,,,,Mo-Fr 09:00-17:00; Sa 09:00-12:00,,,,,,,,,Yorkshire Building Society,Q12073381,,,,,,,,,,,,,,,,,,"[4600839349, 4600839350, 4600839351, 4600839352, 4600839348, 4600839349]",en:Yorkshire Building Society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,way/465062546,465062546,way,"-1.1341308,52.633863,,-1.1337615,52.633992,,-1.1336752,52.6339093,,-1.1338813,52.6338444,,-1.1341308,52.633863,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4600839344, 4600839341, 4600839353, 4600839345, 4600839344]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3483,way/465062547,465062547,way,"-1.1341765,52.6336375,,-1.1340423,52.6334993,,-1.1338707,52.63356,,-1.1339309,52.6336194,,-1.1341765,52.6336375,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4600839343, 4600839354, 4600839355, 4600839346, 4600839343]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3484,way/465062548,465062548,way,"-1.1338707,52.63356,,-1.1337484,52.6336057,,-1.1337386,52.6336256,,-1.1337042,52.6336385,,-1.1337523,52.633686,,-1.1339309,52.6336194,,-1.1338707,52.63356,,",,yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4600839355, 4600839356, 4600839357, 4600839351, 4600839358, 4600839346, 4600839355]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3485,way/465062549,465062549,way,"-1.1335514,52.6340679,,-1.1330992,52.6342385,,-1.133036,52.6341767,,-1.1331333,52.63414,,-1.1333524,52.6340574,,-1.1334882,52.6340061,,-1.1335514,52.6340679,,",,roof,Fish Market Roof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4600839342, 3003134355, 4600839325, 4600839307, 4600839337, 4600839339, 4600839342]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3486,way/465132026,465132026,way,"-1.1275826,52.6342551,,-1.1274726,52.6342232,,-1.127518,52.6341658,,-1.1274,52.6341315,,-1.1273544,52.6341893,,-1.1272532,52.6341598,,-1.1272977,52.6341034,,-1.1271949,52.6340735,,-1.1271508,52.6341294,,-1.127059,52.6341027,,-1.1271043,52.6340454,,-1.1269741,52.6340075,,-1.1269291,52.6340645,,-1.1268237,52.6340338,,-1.1269549,52.6338676,,-1.1270691,52.6339009,,-1.1270428,52.6339342,,-1.1271565,52.6339673,,-1.1271826,52.6339342,,-1.1272817,52.633963,,-1.1272551,52.6339966,,-1.1273584,52.6340266,,-1.1273845,52.6339935,,-1.127491,52.6340245,,-1.1274655,52.6340567,,-1.1275768,52.6340891,,-1.1276022,52.6340569,,-1.1277166,52.6340902,,-1.1275826,52.6342551,,",,apartments,Zenith Building,,,,,,26,LE1 1QA,Colton Street,,,Leicester,,6,,,,,,,,,,,,,,,,,,,,,,,,"[4601475603, 4601305849, 4601305850, 4601305851, 4601305852, 4601305853, 4601305859, 4601305860, 4601305854, 4601305855, 4601305857, 4601305858, 4601305856, 4601305834, 4601305835, 4601305844, 4601305846, 4601305845, 4601305842, 4601305843, 4601305848, 4601305847, 4601305841, 4601305838, 4601305840, 4601305839, 4601305837, 4601475604, 4601475603]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3487,way/465132027,465132027,way,"-1.1275009,52.6338675,,-1.1274563,52.6339253,,-1.1272334,52.633862,,-1.1273373,52.6337272,,-1.1272752,52.6337096,,-1.1273221,52.6336487,,-1.1275605,52.6337457,,-1.1274708,52.6338589,,-1.1275009,52.6338675,,",place_of_worship,yes,Sai Ram Mandir,,,,,,,LE1 1QB,Colton Street,,,Leicester,Guildhall,,,,,,,,,,,,,,,,,,,,,,,,,"[4601305861, 4601305862, 4601305863, 4601305864, 4601305865, 4601305866, 4601305867, 4601305868, 4601305861]",,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3488,way/465132028,465132028,way,"-1.1272144,52.6338563,,-1.1268505,52.6337649,,-1.127007,52.6335988,,-1.127203,52.6336749,,-1.127139,52.6337437,,-1.1272695,52.6337771,,-1.1272144,52.6338563,,",,apartments,The Squirrel Building,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,"[4601305869, 4601305870, 4601305871, 4601305872, 4601305873, 4601305874, 4601305869]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3489,way/465132029,465132029,way,"-1.127007,52.6335988,,-1.127203,52.6336749,,-1.1272421,52.6336904,,-1.1274344,52.6335124,,-1.1272226,52.6334281,,-1.1272119,52.6334269,,-1.1272007,52.6334269,,-1.1271908,52.6334287,,-1.1271831,52.6334317,,-1.127007,52.6335988,,",,apartments,Blenheim Court,,,,,,2,LE1 1LG,Church Street,,,Leicester,,7,,,,,,,,,,,,,,,,,,,,,,,,"[4601305871, 4601305872, 4601305875, 4601305876, 4601305877, 4601305881, 4601305879, 4601305880, 4601305878, 4601305871]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3490,way/465132030,465132030,way,"-1.1274349,52.6335131,,-1.1274749,52.6335294,,-1.1275079,52.6335429,,-1.1275403,52.6335561,,-1.1276993,52.6336209,,-1.1277399,52.6336375,,-1.1276269,52.6337395,,-1.1273219,52.6336151,,-1.1274349,52.6335131,,",,apartments,0,,,,,,142,LE1 1LB,Charles Street,,,Leicester,,5,,,,,,,,,,,,,,,,,,,,,,,,"[4601305882, 4601306689, 4601305888, 4601305887, 4601305886, 4601305883, 4601305884, 4601305885, 4601305882]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3491,way/465142870,465142870,way,"-1.1244678,52.6353091,,-1.1246617,52.6353339,,-1.124632,52.6354218,,-1.124596,52.6354171,,-1.1245569,52.635526,,-1.1243976,52.6355049,,-1.1244678,52.6353091,,",music_venue,yes,The Soundhouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4601403185, 4601403186, 4601403187, 4601403188, 4601403189, 4601403190, 4601403185]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3492,way/465142871,465142871,way,"-1.1246617,52.6353339,,-1.124632,52.6354218,,-1.1246223,52.6354503,,-1.1246553,52.6354544,,-1.1246711,52.6354075,,-1.1247049,52.6354106,,-1.1247282,52.6353437,,-1.1246617,52.6353339,,",,residential,0,,,,,,24,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,"[4601403186, 4601403187, 4601403191, 4601403192, 4601403193, 4601403194, 4601403195, 4601403186]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3493,way/465142872,465142872,way,"-1.1247282,52.6353437,,-1.1247946,52.6353522,,-1.1247544,52.6354676,,-1.1247203,52.6354633,,-1.1247372,52.6354147,,-1.1247049,52.6354106,,-1.1247282,52.6353437,,",,residential,0,,,,,,22,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,"[4601403195, 1039355185, 4601403196, 4601403197, 4601403198, 4601403194, 4601403195]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3494,way/465142873,465142873,way,"-1.1247913,52.6357366,,-1.1249266,52.6357531,,-1.1249572,52.6356568,,-1.1249736,52.635611,,-1.1248386,52.6355945,,-1.1247913,52.6357366,,",,yes,0,,,,,,7,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,"[1039341941, 4601403200, 4601403203, 4601403201, 1039341945, 1039341941]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3495,way/465142874,465142874,way,"-1.1249266,52.6357531,,-1.1251775,52.6357825,,-1.1252082,52.6356863,,-1.1249572,52.6356568,,-1.1249266,52.6357531,,",,yes,0,,,,,,01-May,LE1 1TG,Midland Street,,,Leicester,,,,,,,,,,,,,,,,,,,,,,,,,,"[4601403200, 4601403202, 1039341947, 4601403203, 4601403200]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3496,way/465150162,465150162,way,"-1.1277096,52.6342925,,-1.1275826,52.6342551,,-1.1277166,52.6340902,,-1.1278437,52.6341275,,-1.1277096,52.6342925,,",,yes,Maker's Yard,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,"[4601475606, 4601475603, 4601475604, 4601475605, 4601475606]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3497,way/465150164,465150164,way,"-1.126891,52.6338579,,-1.1267709,52.634015,,-1.1266255,52.6339741,,-1.1267455,52.633817,,-1.126891,52.6338579,,",,apartments,The Cherub Building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4601475613, 4601475614, 4601475615, 4601475616, 4601475613]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3498,way/465218980,465218980,way,"-1.1318155,52.6337346,,-1.1316566,52.6338049,,-1.1313674,52.6339359,,-1.1311083,52.6340492,,-1.1309596,52.6339252,,-1.1309207,52.6339242,,-1.1309223,52.6339006,,-1.1309236,52.6338804,,-1.1309688,52.6338815,,-1.131548,52.6336257,,-1.1316625,52.6337212,,-1.1317018,52.6337039,,-1.1317328,52.6337297,,-1.1317829,52.6337075,,-1.1318155,52.6337346,,",place_of_worship,yes,ISKCON,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[4602153592, 4590568293, 4602153591, 4602152871, 4602152872, 4602152873, 4602153595, 4602152874, 4602152875, 4602152876, 4602152877, 4602152878, 4602152879, 4602152880, 4602153592]",,,,,,hindu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3499,way/465218981,465218981,way,"-1.1311712,52.6341021,,-1.1314302,52.6339888,,-1.1313674,52.6339359,,-1.1311083,52.6340492,,-1.1311712,52.6341021,,",,retail,0,,,,,,17,LE1 6EJ,Granby Street,,,Leicester,,3,,,,,,,,,,,,,,,,,,,,,,,,"[4602152881, 4602152882, 4602153591, 4602152871, 4602152881]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
